wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
298.69,835.0,284.101,677.978,97.579,1447.486,768.509,284.841,293.325,-139.448,792.56,343.32,800.846,360.742,463.755,904.221,1473.827,1450.347,1186.534,532.731,-21.63,539.884,1157.467,824.164,2307.197,728.228,765.759,119.933,386.887,163.808,1172.294,624.738,923.662,323.732,740.384,104.267,-3174.163,1122.746,1138.318,806.514,522.986,-410.623,2711.721,-39.215,-168.306,790.489,974.381,1480.687,547.822,375.658,99.015,700.07,1207.393,568.901,138.856,319.381,369.982,1042.215,703.557,748.366,333.994,710.728,953.681,986.69,1026.671,818.496,316.864,291.121,1060.748,-61.281,472.671,1116.697,3906.94,1447.147,-160.985,-1331.037,1584.867,1184.944,1573.888,420.327,1276.043,1161.369,759.363,1265.4,3994.685,1458.977,279.158,945.927,893.704,1383.668,354.655,-433.989,4192.548,2218.944,3786.287,2305.836,458.142,725.731,728.094,622.847,412.451
298.75,-335.0,-545.372,-81.869,1481.658,2074.471,228.476,-107.142,560.461,473.598,-182.899,777.126,1037.641,272.561,530.772,595.659,1247.912,132.095,871.024,381.295,659.709,493.763,130.113,1916.724,1525.464,815.18,918.365,907.673,732.906,649.771,1235.291,358.95,893.513,1028.81,244.053,1185.354,-1996.305,1249.642,978.369,432.358,472.913,58.66,4067.581,22.408,446.01,1023.979,453.397,852.944,-8.471,999.872,31.119,790.065,829.377,843.445,997.496,464.813,341.522,716.701,1530.094,1204.268,-155.48,523.695,878.769,1203.07,-185.613,911.375,697.683,745.271,40.798,1044.698,175.063,559.814,3623.685,108.39,1279.096,-1740.181,1079.928,522.426,595.683,236.434,731.676,238.154,501.356,816.197,4304.318,1879.61,320.297,1797.555,123.88,1256.807,-369.433,-312.944,3941.409,1698.925,3916.441,2143.661,638.443,426.552,671.859,812.667,813.032
298.8,-190.0,251.125,-345.385,82.172,1777.75,384.254,797.031,1147.112,197.332,1288.242,220.895,617.263,-74.821,300.7706,933.736,884.834,957.013,1038.217,362.365,432.596,-276.725,647.856,553.058,2225.766,345.093,506.872,65.418,779.223,1618.967,125.994,1252.215,668.764,400.55,282.443,1377.425,366.961,1900.669,882.462,52.659,306.003,351.963,3262.451,92.435,577.849,863.631,-515.352,954.283,324.74,1254.077,432.838,841.976,344.163,172.651,668.775,587.432,532.204,2622.3840000000005,328.899,-324.005,-97.895,532.327,731.828,946.299,1238.385,1703.748,174.421,326.056,-174.849,484.413,166.31,504.126,3084.586,1327.039,752.237,-1774.748,1447.687,309.37,1138.806,893.195,550.22,-496.89,897.163,663.527,4386.577,2103.162,208.634,1673.789,289.053,1625.588,-354.655,392.656,4815.964,2074.166,3727.126,2724.543,786.231,-91.827,1180.933,560.562,1480.668
298.85,-617.5,296.784,724.03,875.642,-110.948,553.015,-36.585,-172.852,557.793,409.53366666666665,1147.06,164.958,203.085,134.5694,941.785,1909.52,1382.951,873.72,-194.704,-589.412,1068.916,1260.473,1935.702,1218.743,377.7,-190.758,1038.509,-653.894,76.444,-178.035,1400.18,419.348,471.881,-531.98,1437.79,2430.77,546.201,878.532,1413.478,275.402,631.298,3192.562,-689.06,145.865,2320.831,760.355,1441.278,313.445,0.0,195.201,809.08,-90.272,1267.998,1076.842,99.806,1596.613,9411.343,1221.215,630.807,273.529,23.02,262.19,-63.471,2038.841,1265.476,-20.349,-128.093,75.768,1692.527,265.513,3344.23,2399.212,1672.714,152.204,-1280.297,931.073,-423.194,-773.804,580.869,658.509,970.258,815.069,1996.454,4157.054,1058.935,802.211,3097.099,1117.867,1457.424,138.907,1727.098,6104.161,0.0,4176.748,1754.441,532.036,102.19483333333334,14.799,-459.72,1744.755
298.91,-310.0,200.393,-550.058,-159.208,879.844,804.857,875.428,924.499,820.903,-811.115,-93.149,907.27,1036.8,-40.21,-343.443,-10.758,509.508,237.307,275.83,1416.752,-935.98,16.264,1398.91,1935.331,1804.265,-441.469,65.418,1187.907,-886.533,1679.009,137.004,570.094,855.97,1595.94,2299.367,-391.793,2239.976,994.52,1809.806,-5.564,703.925,3061.169,448.169,813.477,728.6,-33.794,365.949,-474.403,1513.931,-441.325,644.663,194.65,280.205,382.562,-59.884,1215.248,2651.5088000000005,1184.035,625.072,-935.758,443.126,1299.426,672.219,890.361,-670.47,-1084.316,-489.084,1462.899,-697.438,-501.848,392.749,1677.121,544.877,345.385,-102.392,2457.566,1727.8,1299.407,1319.361,351.205,946.737,-222.825,992.355,3531.357,2279.652,-270.342,2442.907,215.315,141.612,1409.755,767.599,4848.465,1193.68,3221.302,1686.622,1093.629,-1196.715,955.993,-14.83,1501.439
298.96,-7.168,403.322,347.944,439.105,1899.018,186.935,603.653,-65.474,605.153,585.806,833.016,1458.018,635.975,166.201,949.835,1253.291,1027.104,1038.217,229.858,-83.815,404.235,249.384,1119.671,1870.187,948.326,193.484,948.559,776.499,-924.105,24.651,887.785,422.089,-781.896,394.872,1297.853,698.053,1351.709,1258.373,656.851,1335.284,-5.587,2954.937,170.865,869.579,559.813,492.823,1359.643,-96.01,-25.42,231.978,301.999,1015.564,721.74,748.122,932.478,-2.846,1296.344,952.376,-217.915,475.077,797.052,898.938,637.598,522.036,714.007,505.82,759.827,-99.081,656.584,746.936,1304.279,1027.881,609.325,0.0,1301.838,1050.741,1135.328,554.803,872.763,76.094,502.77,659.679,1103.922,2701.488,2056.099,555.377,1664.949,808.168,1008.986,664.979,1036.259,4136.411,1598.467,3777.413,2984.024,679.824,823.482,648.181,-180.922,531.142
299.01,163.407,999.426,168.855,410.858,1130.122,1292.964,-135.887,869.5,681.454,784.608,-90.487,912.592,494.351,-447.671,504.432,349.63,1229.29,1121.814,1076.279,-56.778,352.688,517.743,-208.752,1888.883,831.484,218.01,817.724,493.145,-376.765,213.642,761.742,241.194,814.818,989.921,1141.452,535.266,1773.774,1471.328,557.077,-347.73,304.476,3911.028,526.599,325.391,438.848,996.91,1911.382,192.02,-33.894,735.541,5.645,772.957,308.508,144.524,14.258,1064.409,1364.873,612.038,946.211,374.303,584.121,1371.456,1543.507,1525.505,1163.889,1002.919,-177.584,542.03,411.459,671.076,721.017,550.546,1836.763,436.122,1228.701,1287.157,647.925,-332.882,-84.649,725.823,-199.932,2069.925,-158.542,2554.348,2170.817,484.853,1405.629,675.44,947.031,-372.388,1310.823,5445.29,1955.98,4437.055,1017.281,221.682,-74.054,754.732,504.209,1240.319
299.07,227.155,-202.929,-51.168,762.656,1997.066,-176.549,888.494,146.663,331.518,1190.166,542.924,856.719,590.549,206.411,812.994,99.51,347.76,1078.667,597.632,1032.823,567.014,395.762,311.773,2231.363,1687.423,700.356,228.963,1008.086,414.987,325.941,679.539,117.856,-211.249,814.423,993.282,0.0,1519.983,1039.886,462.845,496.2808,162.015,3075.147,1540.582,1136.062,534.494,1500.997,1261.118,-694.661,737.194,500.734,623.754,789.883,0.0,1198.695,747.123,1514.079,468.283,1538.674,1559.814,469.319,828.704,1478.061,1425.219,936.765,1033.278,-837.22,727.804,139.879,-183.843,1158.335,1632.547,301.629,1614.125,594.18,2161.929,1438.931,-8.756,181.041,612.977,339.4978,767.386,1128.783,111.567,2610.261,2094.338,1122.508,1662.002,778.673,1894.061,-135.951,-209.614,4875.056,1799.384,3449.071,2199.685,115.274,-234.011,372.926,1405.854,-103.854
299.12,209.507,730.545,-222.582,439.105,1509.41,695.812,141.114,-15.714,-131.555,1269.687,172.99,681.118,-285.922,99.185,812.994,1046.202,787.177,153.71,45.972,819.229,-208.9,336.126,2003.478,2746.004,589.647,-245.261,515.166,672.966,1110.662,-558.757,1079.591,317.937,-257.888,172.756,1701.202,786.344,976.541,1191.997,925.689,531.8884,-430.176,3539.215,-92.435,-39.271,632.954,1056.049,593.964,796.319,158.172,231.978,1529.75,905.544,427.383,529.92,524.697,677.351,1005.095,140.139,-126.161,642.074,31.652,1233.158,1001.115,872.96,725.617,805.242,14.556,160.278,-169.253,306.361,489.471,325.056,2539.83,207.817,781.103,1631.567,344.393,767.964,540.004,417.9334,208.752,1518.727,880.789,2813.314,1432.504,-173.372,1290.704,144.526,1339.414,691.578,-274.564,5164.605,1820.066,2632.653,1716.108,1244.373,515.417,873.121,376.674,507.403
299.17,135.895,367.809,145.829,1037.417,1442.325,-272.613,648.078,513.319,123.662,819.067,460.421,899.288,320.66,938.233,990.082,987.034,776.394,690.347,189.295,605.634,537.171,883.687,1829.97,3281.187,701.055,471.446,40.886,449.552,1369.766,295.812,567.196,972.997,-46.639,342.771,869.808,22.073,2193.08,1692.58,451.759,767.789,-92.181,4145.857,2.801,720.909,1142.13,633.629,793.829,711.604,372.834,67.896,505.213,753.21,-249.071,107.684,359.303,532.204,856.615,775.057,762.703,443.405,592.753,844.195,1107.863,1490.703,368.613,392.447,538.575,772.248,939.644,420.152,272.58,1027.881,1268.45,582.472,462.226,1649.079,688.785,998.645,-52.541,667.289,285.197,993.916,487.37,2604.376,2053.157,1304.695,2389.864,362.791,1076.842,1052.144,76.76,5826.431,2611.913,4664.824,2898.513,366.514,275.481,257.497,652.506,1756.624
299.23,31.75,93.855,-365.852,318.415,1628.099,-90.871,697.729,91.664,34.204,601.71,-228.88,1024.337,-219.118,284.151,126.108,588.993,1102.587,1175.747,389.407,208.187,198.048,761.705,1084.427,3685.292,714.641,776.659,572.406,76.288,851.8,914.827,509.654,520.759,861.457,548.433,976.819,640.112,1754.464,1711.94,1014.378,731.625,368.723,3595.126,285.708,622.731,3944.007,520.984,1365.273,124.248,468.867,840.214,572.951,1410.505,767.025,838.979,479.071,1172.557,1199.261,1378.514,607.869,662.229,368.313,1086.217,530.851,942.565,914.277,1145.363,751.093,0.0,-87.545,303.443,237.408,1083.521,541.948,371.728,1216.999,1780.422,248.079,581.083,449.517,-122.922,805.608,-14.66,1074.562,2954.569,2691.46,984.399,1821.13,970.392,1481.026,8.866,918.166,4804.146,1613.24,4300.985,3166.839,579.328,-254.746,503.154,818.599,1180.974
299.28,-77.5,-395.712,-71.635,1396.918,1942.882,425.795,-488.671,-699.267,115.768,927.746,-212.911,1609.673,537.105,431.587,944.468,653.54,1194.244,854.844,757.181,-40.556,1058.064,1496.304,715.722,3806.693,-35.324,-509.597,193.528,904.553,-84.634,791.572,1180.973,923.662,1001.375,1137.998,1190.841,709.09,2035.84,1861.285,274.381,172.474,-332.409,2812.362,70.026,260.874,1493.771,-2.816,1049.993,480.051,1369.881,376.258,437.475,1819.552,147.178,838.979,-422.039,782.654,1067.913,849.417,1083.841,872.415,716.483,1161.128,940.529,1218.084,208.978,-729.66,-401.748,-218.561,-242.206,1161.253,920.323,588.616,922.776,14.635,2024.432,1211.27,916.434,259.881,957.412,743.383,926.155,325.441,1139.153,2648.518,1547.222,1037.292,1709.151,501.418,1746.548,218.704,91.521,4384.596,2496.682,4011.098,3290.682,948.797,-109.6,985.591,421.163,451.025
299.33,167.5,301.857,639.602,154.072,2280.886,-332.328,232.576,639.03,-207.857,763.403,1139.076,622.584,470.301,766.671,220.018,739.603,1067.541,1348.334,310.985,1135.565,1082.481,880.976,713.011,3493.778,1209.184,531.398,201.705,1136.14,546.026,698.446,896.005,663.282,-148.149,521.011,902.735,645.63,1655.154,1474.094,1000.52,372.767,969.294,3634.265,-145.655,513.332,1806.029,1298.236,537.664,677.718,590.32,-472.444,609.642,1314.591,987.793,838.979,413.484,808.268,1139.298,1212.635,616.47,454.922,981.208,1748.895,383.713,913.563,365.711,479.657,369.724,1261.824,-8.754,595.215,123.101,1224.086,1010.659,801.996,2534.846,2524.696,37.942,986.965,595.464,-380.472,1672.96,1046.69,240.749,3137.022,1547.222,467.222,1479.299,380.488,1776.051,617.691,531.415,5123.241,2023.937,3765.581,2975.178,-738.939,669.45,497.235,2.966,118.691
299.39,1400.0,114.148,1038.714,387.747,1313.316,251.842,475.605,1649.955,831.427,1094.741,1405.215,1822.522,211.101,1487.77,335.394,755.74,1922.114,957.317,1195.264,889.526,-415.087,951.454,1927.568,2594.918,380.417,2098.342,144.464,-405.959,750.786,988.78,843.944,671.505,331.963,957.015,1363.706,-309.02,1594.465,1370.142,365.841,178.038,1072.648,4305.206,257.697,1206.19,402.277,-664.607,712.194,-42.357,1813.328,90.528,-798.744,1348.443,1415.176,838.979,1608.31,1084.331,967.975,740.737,814.315,596.006,1061.776,1527.042,859.748,846.858,26.122,-482.564,928.678,877.157,1094.306,1972.379,753.258,735.037,424.77,655.646,2758.107,1433.094,484.484,440.922,1333.955,58.534,-202.872,-325.441,748.67,3122.308,2509.088,1078.431,2493.003,117.981,1309.911,821.618,-162.377,5164.605,2077.121,4153.083,2815.951,540.903,248.822,600.825,201.684,1175.039
299.44,340.0,109.074,196.997,20.543,2319.589,158.375,141.114,49.761,744.601,243.865,-210.25,1317.005,978.013,-26.807,711.034,685.814,541.858,-72.81,1414.306,-467.744,-89.529,1504.436,1632.062,1701.897,584.212,-111.73,1215.682,583.055,-750.786,331.419,802.843,731.803,408.781,666.346,1347.242,212.451,1037.23,1370.142,188.464,-331.039,-301.682,3234.496,700.265,224.407,455.727,185.865,805.089,759.609,872.77,1060.876,716.894,1339.98,667.963,838.979,327.936,369.982,1401.993,677.817,527.584,685.263,54.671,1236.04,213.494,1113.677,101.586,-17.442,136.827,69.939,729.538,425.987,483.609,623.757,1306.533,667.354,2755.213,1106.196,1097.386,1016.165,-329.84,32.194,629.198,905.959,622.424,2521.977,2529.678,1166.586,2590.247,905.502,1067.991,446.275,185.995,5374.38,1775.746,4108.713,2296.991,248.283,601.32,174.624,578.358,905.018
299.49,387.5,466.737,-145.829,349.23,2126.075,594.556,572.294,70.712,581.473,1007.267,436.468,1112.138,761.567,584.385,614.441,1339.354,1366.776,1162.264,262.309,456.93,412.374,1866.786,1233.535,2795.78,951.043,-35.427,466.102,585.78,824.499,682.012,460.333,718.099,773.665,-95.976,1111.269,1004.314,1564.121,1370.142,642.994,1154.465,480.457,3435.778,355.734,541.383,703.282,290.061,1171.038,1036.344,675.055,432.838,733.829,1108.657,851.936,838.979,701.497,865.188,705.28,632.057,607.869,126.687,250.338,1120.791,553.931,408.928,513.737,424.424,742.36,486.662,1251.887,469.753,759.12,530.047,1013.589,796.142,2587.16,2005.163,694.622,943.165,502.058,269.257,196.992,1770.87,977.675,2445.465,2982.667,884.489,2213.056,737.38,2507.713,1069.877,557.985,5241.424,2210.08,4138.293,2898.513,162.567,50.357,742.893,130.501,632.029
299.55,172.5,208.002,475.864,349.23,1919.66,521.859,54.878,405.941,431.5,720.991,920.841,790.203,1079.555,-699.654,491.016,1592.163,833.006,806.304,1138.476,865.192,162.779,1937.602,1626.64,2263.767,470.087,602.251,1365.598,795.571,191.109,703.924,463.073,567.353,96.022,1220.263,1322.547,513.193,1420.674,1370.142,670.709,153.001,106.147,3916.619,131.65,844.333,917.08,1025.071,1154.148,773.728,864.296,557.314,1275.733,581.128,345.303,838.979,199.613,745.655,928.0,1226.935,441.565,604.644,290.622,976.731,239.46,1609.611,499.224,805.242,1452.696,410.894,688.684,1091.227,1228.074,1470.075,987.224,134.642,2314.94,2299.955,910.597,1150.486,102.163,725.823,549.813,1152.238,557.833,2480.778,2406.135,1087.246,2218.949,1291.889,1749.499,17.733,153.52,5988.932,1695.971,4164.916,2774.67,467.009,-133.297,467.638,729.621,1127.563
299.6,602.5,588.495,445.163,385.18,1638.419,334.924,-101.915,982.116,192.07,739.546,660.025,870.022,-16.033,364.571,1043.745,1791.184,1482.696,878.0351999999999,251.492,1219.38,-265.873,1799.896,2195.964,2822.923,5.435,923.816,62.692,1081.649,647.041,394.417,860.384,367.272,820.305,1170.904,1240.231,1351.961,2314.458,1370.142,-443.444,673.206,919.013,4106.719,-221.284,597.485,770.797,1554.503,760.049,398.16,708.949,1018.441,719.717,880.155,1369.89,838.979,245.239,757.039,950.843,20.02,1032.23,408.854,210.053,1264.852,-2.885,458.232,667.567,-65.565,433.771,413.808,499.004,1032.873,527.574,1183.088,843.681,506.37,1999.545,1041.984,420.276,1369.487,-560.436,307.304,441.026,580.517,587.192,2239.469,2120.811,987.337,2021.513,359.841,2121.23,301.457,1154.351,6243.026,2481.908,4839.348,2394.296,449.275,97.751,82.872,696.995,246.283
299.65,825.0,131.904,148.388,346.662,2038.349,667.253,162.019,20.952,349.936,1903.205,141.054,534.784,1239.885,-40.21,536.63,1530.306,285.756,1089.454,-151.436,-551.56,523.606,1536.688,1556.152,2206.766,296.182,877.489,-185.351,-92.635,221.14,336.897,1076.85,227.489,417.011,197.436,1004.258,212.451,1646.879,1370.142,501.646,1402.049,899.46,4089.946,599.427,684.443,1206.832,1306.684,934.578,-25.414,1299.269,396.061,285.064,843.482,503.803,838.979,299.419,998.951,605.341,766.477,280.996,-262.012,57.549,1282.139,686.644,971.567,438.273,-2050.932,232.897,-209.818,227.616,723.595,1146.007,319.2,547.807,266.356,1701.974,2311.629,890.167,192.721,192.65,400.959,123.487,879.571,971.803,2677.946,1561.929,740.503,2825.992,1418.718,808.369,638.38,-79.712,5790.976,2026.892,4354.23,2606.598,478.832,867.915,532.752,388.538,652.8
299.71,127.5,25.366,122.804,256.786,2634.372,534.841,271.775,-94.283,-507.802,511.586,795.756,1231.866,293.938,-58.975,603.708,661.608,603.862,914.17,16.225,448.818,-40.695,1230.99,1187.447,2508.059,1374.937,1305.332,643.276,318.773,1056.56,1035.343,441.152,-109.633,-875.175,304.38,159.145,1702.367,1478.605,1370.142,1396.849,136.31,427.383,4042.421,789.899,443.205,1192.767,597.019,1007.768,460.284,1019.644,512.05,-76.205,976.07,-135.857,838.979,952.439,475.284,439.729,534.818,358.413,489.474,615.773,994.018,836.667,1003.469,1094.23,-4582.901,1438.14,180.677,309.324,1041.626,990.666,1531.572,1379.769,521.005,1483.218,1135.384,204.301,829.284,481.625,547.294,505.71,381.148,830.877,2725.03,2650.279,1019.661,2428.173,448.327,1268.608,115.263,1387.583,6151.434,2387.359,4377.894,3331.963,268.974,41.47,1027.027,788.939,246.283
299.76,600.0,428.688,140.712,546.955,1550.693,825.628,-20.906,969.021,186.808,625.566,34.598,784.882,403.497,158.159,85.861,516.377,1191.549,1580.248,83.831,424.485,-238.743,965.819,1046.472,2119.907,1247.226,294.313,967.639,539.462,-155.617,572.452,-257.567,342.605,812.074,847.329,430.788,725.644,1282.745,1370.142,1263.815,-97.364,125.701,4268.863,792.7,676.027,-171.601,887.081,757.234,641.009,824.753,1066.534,98.785,592.412,331.151,838.979,470.516,577.741,756.677,397.538,711.092,610.402,371.19,1463.655,444.299,968.667,653.055,-7093.514,471.617,-122.394,685.765,29.177,1292.555,796.535,73.236,1273.242,1351.572,1812.528,-201.382,619.043,216.001,-635.095,420.445,1254.855,1139.153,2960.454,2638.513,719.933,1535.289,746.228,2239.24,304.413,705.601,5826.431,1743.245,4318.734,2562.368,141.876,-171.806,251.577,744.45,1694.312
299.81,1100.0,322.15,171.413,1073.367,2861.429,688.023,-227.35,691.41,834.058,-355.194,-364.611,1189.296,796.305,-179.605,236.117,833.734,692.824,984.284,497.576,811.118,480.198,824.185,1068.16,2128.05,518.998,-416.943,1510.063,664.792,360.377,273.9,235.647,372.754,1069.963,1280.591,1830.164,913.263,1845.497,1370.142,412.957,375.549,136.874,3282.021,568.615,1102.401,978.969,1272.89,492.624,290.854,1152.395,356.454,383.849,614.98,591.543,838.979,470.516,591.971,665.304,617.758,1404.979,883.932,526.572,829.789,758.771,1235.485,-330.881,-9014.808,477.439,833.445,428.968,207.158,779.637,1777.561,1215.72,207.817,1161.415,1704.535,55.453,-300.762,1220.117,632.168,276.377,741.772,989.419,3210.592,2679.694,702.302,2174.747,1557.346,2236.29,466.963,537.319,6074.615,1669.379,4886.677,3373.244,1312.355,817.558,364.047,1103.329,471.796
299.86,80.0,261.271,460.514,380.044,1274.613,-145.394,329.265,1330.44,757.756,911.842,252.832,1303.702,430.219,348.487,555.412,917.108,1194.244,1529.011,-5.408,505.597,179.057,889.108,1119.671,2494.487,16.304,307.939,24.532,313.324,797.198,-161.601,956.287,750.989,949.249,872.008,1399.376,918.781,1572.397,1370.142,867.487,656.515,706.718,4338.753,624.636,333.806,694.843,701.216,1103.478,454.636,604.443,410.206,1117.677,400.583,608.526,838.979,228.129,865.188,499.692,1438.574,88.886,797.554,1228.668,1094.86,559.701,591.641,1416.404,-9778.829,1202.332,-122.394,551.53,283.019,1096.181,1396.864,295.874,87.81,942.004,2040.188,1062.363,1261.447,1068.332,655.582,1299.558,1457.157,584.256,2098.215,2482.614,910.936,1720.938,1460.012,1631.489,62.065,652.459,5601.882,1681.197,4877.802,3178.634,493.611,-5.924,402.523,794.871,905.018
299.92,-260.0,314.54,-135.596,1124.724,1354.599,122.027,94.076,1228.3,1349.753,538.093,1088.509,870.022,654.681,-367.251,1392.554,1559.89,531.075,1302.491,962.701,535.338,-154.64,1059.882,2871.02,2518.916,1320.592,801.185,1191.151,234.312,-720.754,1095.601,1033.009,602.984,167.353,614.245,982.307,1150.546,1801.36,1370.142,540.447,970.863,1111.755,4028.443,658.249,1192.164,829.873,842.023,2201.326,1462.742,16.947,342.309,810.034,1024.027,1293.471,838.979,590.284,264.679,905.157,757.897,1413.581,834.984,520.817,659.797,-31.736,2047.541,615.323,-8629.050333333333,369.724,-8.742,685.765,414.316,419.128,-450.979,1127.837,240.013,1015.141,2139.425,557.449,662.843,610.058,257.55,558.633,1850.032,945.38,3740.295,2912.071,940.321,1827.023,873.057,1292.21,-458.097,-330.658,5841.203,2065.302,5191.354,1884.181,-703.47,222.162,-876.081,619.881,789.294
299.97,412.5,248.588,25.584,593.177,2089.952,353.099,141.114,199.042,460.442,1200.769,18.63,415.056,1050.161,195.689,912.27,1032.755,752.131,1175.747,281.239,640.783,702.663,813.209,1165.759,2467.344,893.981,310.664,427.942,882.757,718.024,503.977,627.478,1315.601,905.353,907.656,839.626,256.597,1950.324,1370.142,260.523,342.167,388.276,4087.15,568.615,1926.79,1142.13,261.9,1393.423,1496.628,1062.011,-132.963,570.128,792.704,76.419,838.979,1023.729,950.568,456.861,1032.456,97.488,97.895,365.435,1054.523,1009.771,719.25,1250.963,-5360.465000000001,427.949,483.748,869.609,297.607,1280.831,1464.218,600.537,676.135,2012.73,1727.885,928.109,1068.726,1150.062,-17.56,576.274,873.708,830.877,2839.799,2250.237,1137.201,1517.608,1067.726,1787.852,363.522,416.275,5468.926,1970.753,5324.466,2043.408,665.045,823.482,239.738,415.231,706.211
300.02,505.0,-436.298,107.453,115.554,2642.113,-246.65,-125.434,644.268,452.549,978.11,758.497,38.405,414.186,485.201,450.769,594.372,86.266,1809.464,300.168,532.634,-260.447,691.227,1119.671,3243.647,861.374,1147.275,-125.384,-433.205,485.963,758.704,967.247,1008.628,-82.305,416.809,351.216,1558.893,1688.257,1370.142,354.755,1012.591,815.659,2915.799,403.352,2254.711,323.51,1154.613,-453.214,951.63,511.234,916.597,1560.797,-53.599,-229.258,838.979,-88.4,-529.358,673.87,-188.759,857.324,259.133,650.302,605.054,1425.219,1229.685,2641.245,-2187.891333333333,1219.799,897.556,2314.093,647.734,-298.958,415.838,407.193,-81.956,1986.401,1578.969,1208.52,151.841,239.353,655.582,1475.968,1251.923,120.374,2830.971,2344.364,1019.661,2702.226,1058.877,1557.732,-168.461,605.222,5551.655,2328.266,4247.741,3160.942,1362.603,-207.352,503.154,940.202,1848.61
300.08,420.0,342.443,-2115.804,164.343,2366.032,20.771,658.531,230.47,-163.128,447.969,524.294,-250.893,275.233,514.688,584.926,1113.439,1051.366,1763.621,411.041,821.932,260.447,1032.775,1141.359,2024.905,1366.785,316.114,-139.013,678.415,715.294,881.959,950.807,1159.374,-186.558,611.503,1725.897,411.106,1321.365,1370.142,837.001,11.127,187.155,4688.201,291.31,2259.881,661.085,794.148,1565.137,731.371,960.329,727.054,502.39,98.735,628.338,838.979,402.078,1405.93,710.99,400.398,762.703,708.297,943.801,1336.882,1722.38,1881.704,359.906,1125.0136666666667,160.117,247.702,703.274,916.164,641.881,1604.783,1063.389,304.407,1389.603,1796.107,1123.77,1363.647,1042.061,755.09,-102.906,1058.418,687.015,3016.367,2591.449,575.947,2101.077,1070.675,1923.564,357.611,1145.494,6615.303,2292.811,5549.277,2547.625,546.815,524.303,719.215,705.893,712.145
300.13,-192.5,119.221,-846.833,-177.183,1037.236,823.031,23.519,987.354,681.454,482.428,817.047,-439.477,980.685,1198.258,405.155,691.193,1223.898,876.417,489.463,319.04,1174.723,791.523,1613.085,2885.353,-119.56,752.133,351.621,790.122,1056.56,898.393,822.023,315.196,798.357,616.987,1717.665,1263.669,1942.048,1370.142,396.328,595.314,564.257,4000.487,-156.859,2026.253,469.793,582.939,1317.418,59.3,259.854,500.734,383.849,411.868,744.382,838.979,886.852,4360.092,1167.852,1395.674,255.19,783.158,779.787,806.739,398.138,2338.965,815.593,2712.242,599.71,719.793,577.794,323.867,1172.386,1593.069,52.73,1147.381,1831.35,2234.225,806.742,1191.366,636.329,1466.279,367.522,237.484,496.178,2739.744,2838.534,323.235,2537.205,174.022,1734.747,-378.299,803.027,6786.669,2298.72,4966.544,3031.202,-440.408,539.114,476.517,972.828,115.724
300.18,597.5,73.562,475.864,983.492,2229.282,244.053,637.625,102.14,-176.284,424.113,723.898,-513.989,951.291,1208.981,810.311,970.897,1202.467,1137.994,51.38,-37.852,664.682,1092.41,2122.765,2407.628,720.076,869.313,332.541,326.947,617.009,602.581,1016.569,380.976,499.316,819.907,1446.022,419.384,1622.051,1370.142,246.666,667.642,178.775,4604.334,1268.88,1637.784,790.489,-16.897,1286.453,672.071,852.998,879.82,-208.859,1260.992,150.009,838.979,8.555,1258.8864999999998,845.193,1166.875,-263.792,-385.82,1280.462,1305.189,311.586,2605.319,1129.06,502.913,561.864,1057.834,458.15,364.715,902.737,1880.056,451.135,55.613,713.817,2748.247,390.31,478.882,1193.846,313.157,782.087,964.597,1065.754,2221.812,2976.784,622.963,2213.056,878.956,2130.081,688.622,135.806,6479.393,2756.691,5351.088,3143.25,446.319,1078.229,402.523,124.569,1284.828
300.24,-460.0,20.293,598.668,259.354,1878.377,1126.8,-122.821,1296.393,620.939,365.797,545.585,-461.064,649.336,-209.092,692.252,1239.843,1317.303,798.214,1076.279,59.482,697.237,856.58,1304.023,2681.777,679.317,583.176,239.866,869.134,101.015,556.018,1079.591,230.23,-537.725,1088.639,1360.962,1489.916,1751.705,1370.142,1205.613,-52.855,410.623,3880.276,1061.601,1178.423,1465.64,684.319,996.508,1318.727,547.953,599.749,962.444,1004.28,314.169,838.979,1172.013,552.127,1773.193,900.896,779.907,377.183,1271.83,1524.161,1381.943,2684.617,1486.063,159.886,1720.528,987.894,962.99,1593.075,832.394,1648.709,574.172,901.514,1652.896,3193.102,7.358,1451.248,1479.902,-119.995,-94.086,1193.285,1174.385,2386.609,3412.124,584.762,2036.247,946.795,669.707,907.327,-584.556,6830.987,2198.262,5410.249,2627.238,836.479,115.524,-275.255,326.253,1910.923
