wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
288.39,45.0,291.711,-220.023,426.265,208.995,-96.064,428.568,343.086,49.991,349.893,636.073,494.875,489.006,1823.566,863.974,1091.923,655.082,873.72,-13.521,640.783,236.03,-62.346,-230.441,344.722,-29.89,465.995,373.427,-223.414,57.333,-476.587,-509.654,-309.714,126.201,318.091,142.681,157.269,438.616,1355.171,667.937,856.808,399.44939999999997,517.184,232.488,199.162,-14.066,357.648,-11.26,1075.878,595.969,-36.777,753.586,217.218,758.534,325.886,145.432,31.306,522.535,234.519,189.242,354.148,187.034,584.886,274.081,66.705,301.857,-293.608,483.262,-320.556,294.733,-35.013,-55.72,184.491,1069.248,658.573,190.156,627.526,160.522,-81.76,134.271,699.482,273.436,1424.906,105.695,332.536,844.206,-14.693,713.128,640.045,-23.602,53.198,472.369,-425.459,-2040.997,299.3,-524.549,650.266,423.59,606.745,738.518,1878.283
288.45,312.5,479.42,-519.357,1022.01,735.354,677.638,292.68,-117.854,60.515,-273.022,439.13,478.911,-502.367,2134.298,831.776,497.551,469.071,-493.49,1330.475,-524.523,-274.012,176.195,-189.775,401.724,706.489,994.669,-316.186,1157.937,-256.632,-493.021,2367.427,296.01,-159.123,-1052.991,1339.011,-33.109,-295.169,-743.961,-282.696,22.255,346.9344,187.304,-235.289,-297.34,-919.893,678.687,394.099,-262.616,361.536,263.097,1072.519,355.447,356.624,2011.994,-698.645,-59.766,890.88,577.718,731.163,118.049,-1234.423,688.609,1102.093,696.048,-110.294,-805.242,870.453,198.162,749.965,-793.62,-564.36,828.747,-140.613,626.377,20.478,405.703,131.336,-1173.846,723.897,-319.011,-435.146,-823.865,102.759,924.038,1441.328,602.393,-88.404,333.296,-587.1,-880.727,1024.449,-425.459,-1761.284,299.3,-930.475,-647.31,808.671,-136.148,281.764,1014.807
288.5,955.0,-63.415,-488.656,-831.988,188.354,337.521,470.379,-107.378,513.064,-166.994,103.794,369.826,-24.049,2126.235,24.148,322.736,-372.022,151.013,-267.718,532.634,-255.021,479.793,734.699,255.149,1518.952,76.303,485.183,-95.36,-1031.989,912.088,-8.22,-578.316,-408.781,126.14,466.459,-30.35,-485.512,519.943,-349.212,395.022,511.184,153.757,868.328,872.384,1246.216,-608.284,-374.394,759.609,1050.713,186.714,465.699,152.335,-249.071,376.895,-136.877,-435.44,99.938,700.697,266.659,-495.232,-339.538,365.914,885.713,1635.713,310.564,-241.282,32.023,577.0,-402.705,218.829,-806.059,266.488,-143.543,722.967,-353.983,493.264,461.136,490.563,256.867,-125.848,1687.661,1325.221,61.655,573.845,658.893,1263.556,568.735,-76.687,141.612,168.461,3398.101,26.591,-774.119,299.3,-1175.945,378.337,151.07,583.067,1281.285,2080.057
288.56,520.0,-433.761,-509.123,490.462,178.033,-295.98,-130.661,-94.283,15.787,1078.836,875.598,659.833,-285.922,1664.415,378.324,736.913,350.455,-113.26,538.139,-448.818,192.622,338.837,1190.158,290.435,413.025,-310.664,-98.127,269.731,300.314,879.22,279.488,334.382,408.781,1072.186,126.218,275.91,380.686,406.551,-116.404,-41.728,706.718,729.649,330.525,552.603,354.454,-281.613,529.219,838.676,488.638,319.677,536.259,50.778,209.446,801.964,85.548,384.212,-316.948,1252.675,-424.361,-23.034,762.522,455.231,1283.851,2195.832,-81.269,61.047,765.65,367.182,-128.399,93.367,-805.421,158.136,263.65,-58.54,640.68,-58.374,-163.441,-551.883,487.463,143.409,646.839,683.134,384.611,-211.881,688.308,-47.016,297.628,-330.346,-250.771,-17.733,-230.28,-130.001,617.522,299.3,-1269.252,676.868,-311.027,876.081,1560.083,1394.617
288.61,-120.0,294.247,181.647,636.83,892.745,1103.433,880.654,-31.428,249.954,-781.958,503.003,-284.686,-462.285,613.873,1046.428,-199.02,558.033,159.103,73.014,529.93,659.256,-168.063,1019.361,1316.459,611.385,-463.27,313.461,-495.869,155.617,131.472,304.149,-134.301,260.632,372.934,754.565,717.367,750.337,542.068,787.113,-136.31,-108.941,-346.653,-198.875,527.357,391.025,695.584,917.688,660.775,-259.854,820.411,649.156,1184.824,305.678,490.246,807.007,680.197,325.514,963.816,341.209,883.932,267.602,538.786,204.839,2314.992,934.594,281.98,276.565,-941.268,-75.872,14.589,-587.049,746.751,483.359,-196.109,772.327,-105.074,510.752,1130.046,119.677,-561.927,1137.848,345.965,707.567,-738.642,650.068,105.786,1685.576,-424.731,14.751,824.574,171.234,1359.107,723.89,299.3,-1218.679,-65.027,373.233,725.134,682.166,1088.988
288.67,157.5,-824.4,304.451,-66.764,479.915,295.98,112.368,-240.946,355.198,453.27,463.082,771.579,176.363,-399.419,-466.868,615.888,1024.408,177.98,-519.21,365.003,8.139,170.774,32.533,542.87,320.638,1125.474,250.769,237.036,488.693,68.475,-57.542,-13.704,386.833,-35.648,1114.013,463.529,-786.198,721.836,-706.739,-242.02,642.471,542.344,-198.875,-720.909,-849.565,399.89,253.35,223.082,1121.326,234.807,643.511,451.362,566.07,399.565,664.426,458.208,254.129,863.717,-43.01,342.631,-575.489,723.184,533.736,2088.904,-5.805,328.492,483.262,-171.934,-347.26,732.348,-175.551,-40.998,1259.662,494.662,20.478,782.218,253.917,166.441,-8.757,225.356,-8.821,756.431,681.143,35.314,314.739,355.559,704.288,-719.682,613.652,-277.813,345.42,1152.286,-35.456,299.3,-1032.525,668.001,-35.546,402.523,1717.278,1741.788
288.72,137.5,403.322,166.297,-430.107,100.627,-10.385,190.765,196.423,781.436,318.084,510.987,-71.837,1507.101,455.713,888.122,613.198,1320.382,528.547,43.267,365.003,78.677,149.088,444.615,586.299,885.829,708.531,493.36,523.115,308.505,-317.724,79.462,-235.712,559.673,510.043,194.815,100.335,628.959,536.537,465.616,141.874,312.856,553.526,327.724,-235.628,-391.025,571.674,771.309,-96.01,539.479,-263.097,-268.13,-420.331,-110.384,-82.18,336.49,529.358,236.997,434.718,146.233,601.765,1179.752,51.862,738.575,1613.271,14.512,-316.864,509.463,-256.445,198.434,-411.399,404.473,-117.137,114.248,655.646,877.644,665.469,75.883,890.605,-128.433,494.613,646.839,727.112,466.818,276.623,467.696,-88.155,-315.309,873.057,563.498,-316.234,221.423,573.188,1258.682,299.3,-719.079,156.655,764.239,-29.597,1055.874,1542.981
288.78,432.5,-142.05,460.514,-301.755,1604.877,729.564,-159.406,-861.643,-536.744,-119.282,215.573,0.0,927.241,101.865,810.311,344.252,1351.019,520.457,481.351,186.557,230.604,-159.931,393.105,960.88,1135.818,534.123,-139.013,-433.205,1102.972,-383.461,345.25,-485.128,1026.067,611.503,-175.608,-221.97,-606.89,804.805,942.318,289.312,608.951,287.946,1271.681,838.723,481.045,459.029,-965.543,1406.266,1539.351,333.822,-1185.415,631.906,826.463,915.316,658.723,614.739,-265.551,237.379,258.057,178.514,-903.517,1066.048,-357.747,983.804,264.125,1311.063,-163.028,393.409,647.829,-1316.295,803.084,846.318,1001.871,1042.01,105.317,808.487,-253.917,245.281,-385.3,93.655,811.488,354.76,-496.178,52.97,585.356,167.495,1028.437,421.781,421.886,555.627,197.804,661.826,1240.954,299.3,-286.629,200.991,1312.24,1544.98,1548.22,798.196
288.83,-2.5,618.934,168.855,135.126,170.292,51.926,433.794,322.134,42.098,39.761,428.484,1000.392,617.27,361.89,544.679,734.224,1190.726,927.654,443.492,751.636,143.788,108.428,767.232,304.007,258.14,553.199,-179.899,762.876,322.155,651.883,512.394,-10.963,30.178,-603.276,1144.196,-462.059,333.789,497.818,770.484,-367.203,952.534,953.296,4058.734,-22.441,-1018.353,526.616,-365.949,279.559,-782.386,99.015,-462.877,-815.272,1497.256,130.355,501.884,-14.23,753.821,-323.179,372.75,440.526,1081.919,501.331,853.977,296.203,809.788,26.163,23.29,314.727,207.189,-1466.219,219.822,-629.614,1201.073,-471.246,178.454,-107.993,1047.77,385.442,-116.758,714.116,1305.438,1078.941,246.621,726.871,-605.946,138.11,503.905,73.738,879.175,-195.06,611.127,236.366,-56.138,-937.698,256.532,484.744,1152.283,446.919,1008.419,554.88
288.89,-120.0,-355.126,1504.344,697.375,103.208,493.3,-33.972,-969.021,447.287,511.586,793.095,941.858,154.986,-77.739,998.131,470.656,913.907,450.344,375.886,-551.56,1196.427,1393.298,924.474,388.152,-551.605,318.839,106.304,288.803,406.789,-306.768,704.2,572.835,1454.052,-403.098,1281.389,-578.606,49.655,1114.559,-246.666,-642.606,488.837,-687.715,1257.675,566.629,11.253,298.51,458.844,39.534,158.172,-240.465,493.923,-31.031,203.785,178.529,824.116,88.226,182.745,-354.639,194.977,359.907,-394.21,1576.022,-66.356,-353.824,-595.006,-572.681,-98.981,390.495,393.95,-1084.741,932.047,-140.565,1124.908,166.839,248.666,271.441,-335.637,750.444,-300.651,-93.655,443.967,688.998,-581.32,97.112,464.755,11.754,1835.864,530.913,-300.926,765.464,79.712,614.553,-209.78,-162.692,728.314,147.788,716.844,-624.503,216.513,1255.156
288.94,255.0,575.812,-138.154,1201.82,521.198,-186.935,188.152,209.518,-463.073,87.473,-628.088,260.74,275.233,206.411,211.969,298.531,594.96,509.67,-202.816,-1420.626,672.82,485.215,726.566,689.445,10.869,-613.152,215.334,1495.782,546.026,545.062,449.373,180.895,117.97,652.635,957.612,-530.289,-121.378,973.51,537.676,759.443,97.767,1056.732,89.634,-387.103,956.464,-402.707,163.27,849.972,689.177,-571.459,1160.014,369.552,-336.812,464.742,712.904,301.677,225.575,577.718,-303.934,607.523,-362.558,397.607,804.931,-394.427,200.27,-14.535,-160.117,262.273,-315.16,-395.435,920.323,940.028,656.196,860.536,880.569,507.858,198.463,108.041,394.057,500.466,1011.42,832.661,231.941,320.765,58.83,-17.631,2154.119,-489.62,-439.587,354.655,637.698,877.51,82.73,810.502,678.187,203.947,820.52,1080.302,409.299,1180.974
289.0,212.5,248.588,299.334,1465.297,433.472,-411.249,-94.076,62.855,131.555,185.549,223.557,-23.946,243.167,541.495,327.344,298.531,308.293,657.987,62.197,-1577.034,355.401,672.253,458.17,477.725,440.197,730.332,-441.571,253.384,248.442,73.953,-164.405,696.172,748.974,-63.07,192.071,-275.78,593.097,-69.141,764.941,222.547,547.497,-226.443,-8.403,331.001,936.772,-216.842,365.949,265.44,728.72,-656.329,482.633,293.385,164.16,130.355,362.155,782.654,436.874,674.957,842.988,-558.576,756.768,273.715,372.173,1235.485,693.69,200.584,649.201,422.551,207.189,378.131,1022.907,450.979,465.782,14.635,848.389,645.038,583.716,414.642,-458.273,380.472,946.737,49.842,246.621,459.076,673.6,-252.711,1296.597,660.692,495.642,-469.918,-389.704,-463.869,667.752,378.629,740.109,827.612,864.953,769.53,717.757,1359.01
289.06,397.5,-583.421,58.843,1304.639,-2.58,113.443,39.198,1029.258,-263.11,620.265,85.165,10.642,-342.037,444.991,477.6,-502.93,854.551,264.273,-459.717,-1248.227,973.962,729.177,623.545,523.869,51.628,318.839,250.769,465.899,546.026,-230.076,65.762,-38.372,219.48,1066.702,609.14,226.246,742.061,680.351,703.967,392.24,-189.948,181.713,-352.933,126.229,16.879,28.161,681.229,101.658,-824.753,534.682,194.747,-355.447,-8.491,-243.706,433.445,520.82,728.123,1158.295,-197.844,-354.148,-825.826,314.052,444.299,411.828,49.342,1061.059,232.897,209.818,297.651,1012.385,345.854,459.764,456.994,260.502,412.493,347.328,-323.962,659.923,-119.677,1003.86,552.753,955.801,343.508,447.305,141.191,481.915,839.841,144.526,790.667,558.582,59.046,-221.593,570.248,952.488,179.867,-227.593,725.731,917.517,495.312,1035.578
289.11,827.5,126.831,301.892,536.684,219.316,1083.164,-334.492,453.083,144.71,434.715,-226.218,622.584,219.118,-136.714,646.639,209.778,854.551,369.444,686.871,-661.637,154.64,-626.171,295.506,352.865,353.245,465.995,275.3,258.833,259.362,-90.387,-394.571,948.329,65.844,-400.356,137.194,733.921,286.893,243.378,-194.007,753.879,69.834,1037.163,-47.618,78.543,233.49,-228.106,-413.804,64.948,-2146.618,376.258,508.035,538.813,93.402,476.077,1035.136,520.82,582.498,626.337,-169.171,313.839,-2.877,276.596,562.587,-414.729,-206.075,133.723,480.35,288.5,-201.352,1283.759,568.607,512.476,199.202,-5.854,863.016,-29.187,128.418,-75.92,394.057,687.776,1308.378,120.208,584.256,785.727,373.569,-158.679,1317.225,946.795,209.468,56.154,664.268,387.05,345.694,866.705,807.927,537.947,367.309,346.289,1186.375,1222.516
289.17,727.5,268.881,-104.895,-310.712,-183.193,2193.934,614.106,513.319,276.265,156.392,-244.848,117.067,-561.155,-166.201,-50.98,919.797,854.551,884.507,-356.957,-44.709,659.256,-612.617,1558.863,757.303,86.953,-155.332,321.638,629.373,51.872,-172.557,413.752,361.79,987.658,718.447,-90.548,444.216,113.102,555.896,163.52,509.077,810.073,612.234,638.641,81.348,-174.414,109.829,185.79,810.438,341.764,319.677,-64.916,973.249,583.052,113.352,196.761,754.193,85.661,1675.953,605.001,-256.254,1199.894,391.845,637.598,484.333,182.855,8.721,1016.014,792.647,-134.235,968.683,580.331,143.493,688.42,538.567,444.554,227.66,367.741,55.48,-499.139,128.775,411.625,1401.45,654.719,64.742,335.329,0.0,1358.48,634.146,1256.807,-348.744,109.235,153.638,777.074,1017.565,651.649,233.505,894.574,1027.027,507.175,1323.403
289.22,970.0,507.323,409.345,-722.756,407.67,3141.783,109.755,445.226,-276.265,522.189,165.006,93.122,-448.924,10.723,920.32,-433.004,854.551,763.157,227.154,375.12,265.873,634.303,862.119,363.723,581.495,272.512,10.903,681.139,-286.664,325.941,320.589,359.05,469.137,397.614,653.042,557.339,237.239,710.773,185.692,16.691,97.767,-72.685,56.021,431.984,737.04,259.084,90.08,31.062,-101.682,67.896,-285.064,465.467,464.178,62.343,538.955,426.902,476.849,-91.52,-25.806,633.436,284.867,933.512,513.541,719.25,-243.807,255.817,-125.182,425.465,49.609,291.772,266.718,-137.636,87.883,0.0,-808.933,919.398,761.75,370.842,46.703,567.781,246.975,703.657,73.399,823.983,-41.181,235.08,1125.682,696.086,469.09,331.012,670.173,2.955,522.974,-127.196,911.13,-555.682,497.644,343.329,1239.762,2053.352
289.28,657.5,834.546,161.18,-708.371,474.755,3622.728,-156.793,390.228,92.088,371.099,372.595,292.668,2.672,99.185,1113.507,580.924,854.551,339.78,-424.562,370.41,908.85,-441.843,666.922,-116.717,663.013,103.555,324.364,929.074,240.251,202.686,-386.351,-180.895,-1031.554,-170.014,79.572,289.706,888.266,887.775,157.977,-141.874,55.867,78.276,285.708,964.952,410.717,59.139,833.239,858.443,22.596,744.028,595.53,758.852,336.812,399.565,424.89,173.607,770.953,140.139,-97.488,181.393,227.318,1236.04,677.989,292.92,592.103,979.663,221.252,37.884,703.274,431.823,580.331,863.889,123.037,775.653,-2416.13,-78.806,501.996,-146.001,566.274,-102.435,740.924,1377.995,137.99,-144.197,364.744,408.452,554.001,846.512,882.125,17.733,-59.046,180.229,661.842,340.174,339.094,339.912,-429.514,65.114,723.689,590.487
289.33,-260.0,355.126,332.593,-407.402,694.071,3332.794,415.501,-248.803,384.14,569.901,-111.778,931.216,702.78,973.082,759.331,10.758,854.551,382.927,-805.857,-173.038,417.8,845.737,168.086,760.018,1521.67,-302.488,-700.516,-108.982,436.821,-262.944,46.581,200.081,543.212,21.937,142.681,-612.521,706.199,578.022,196.778,-261.493,346.376,436.112,487.384,-359.052,686.403,413.971,-84.45,76.243,-101.682,-362.112,-237.083,56.42,430.213,1005.997,741.42,463.9,336.935,626.337,381.352,-54.706,37.407,-409.132,712.61,423.429,107.391,-52.326,-110.626,652.768,253.879,-338.456,603.779,120.066,483.359,766.872,-3895.727,288.954,-306.451,-216.081,116.758,286.817,702.702,1073.077,-229.005,288.394,347.095,493.669,1137.469,-292.002,-236.02,407.854,513.701,924.783,517.064,242.559,681.136,499.523,162.919,5.919,1812.188,1970.268
289.39,-17.5,286.637,-268.633,40.302,38.703,1968.006,1189.013,324.753,331.518,-259.769,-335.335,239.456,403.497,739.864,292.463,548.651,854.551,730.797,-81.127,-640.783,-670.107,-138.245,1702.55,363.723,67.932,373.341,482.457,-288.803,475.043,1229.813,561.716,68.521,732.513,-567.628,559.75,353.165,-1158.608,713.539,52.659,116.837,13.967,-500.41,16.806,653.587,891.762,1027.887,484.179,220.258,285.274,1397.528,841.081,1139.688,-280.205,2612.758,595.987,256.141,88.517,111.54,-292.465,210.186,-195.666,769.283,646.253,435.03,737.227,-98.838,1438.14,-1116.117,-534.022,709.006,-800.153,433.409,919.846,-614.669,-4766.411,207.229,-323.962,598.603,329.84,585.341,1390.703,155.391,751.606,-329.593,541.233,-487.792,1588.331,26.546,-660.856,783.197,481.225,496.369,927.761,133.112,737.16,694.603,944.931,467.638,-210.582,1756.624
289.44,-217.5,-946.157,795.665,494.896,696.651,171.357,428.568,-75.95,328.887,1036.425,-228.88,7.982,-136.28,1144.645,-391.74,1785.805,854.551,-1194.624,297.464,797.599,51.547,-238.541,769.943,-10.857,184.774,1038.271,-65.418,400.51,647.041,71.214,290.448,-868.845,348.424,2626.994,-2046.93,488.361,-195.86,649.929,2480.515,461.786,-1430.197,2437.753,-16.806,-1994.421,163.161,-267.532,-33.78,1022.225,454.744,1111.798,1896.665,50.778,-212.276,903.98,316.529,443.978,1770.338,-446.158,258.057,538.421,-181.279,2601.734,308.701,577.14,1889.506,270.352,759.827,472.091,-312.242,137.133,334.13,-3183.21,169.908,300.0166666666667,-4546.874,-318.141,213.056,-353.322,2953.966,-137.555,593.915,1222.604,-293.596,-220.71,311.798,329.112,1025.49,221.214,1041.439,189.15,-132.854,664.78,1388.687,-2827.883,179.867,26.602,1004.174,1166.134,1376.195,973.265
289.5,685.0,167.417,-726.588,816.535,1042.396,698.408,-713.408,722.838,510.433,384.352,287.43,-462.947,713.468,562.94,812.994,-330.804,854.551,1132.601,351.548,481.263,179.057,146.378,647.945,863.163,141.298,-207.109,288.929,133.503,-253.902,328.68,71.242,-257.639,806.587,394.872,-189.327,882.913,306.204,1615.142,-27.715,890.19,-212.295,575.891,2747.838,176.721,534.494,208.394,-301.204,-175.077,330.466,529.024,254.018,674.222,690.606,340.055,376.413,574.895,485.415,1106.816,-424.361,-777.399,762.522,-57.624,-331.782,539.437,40.635,845.941,294.033,201.076,536.94,-516.437,893.944,190.348,705.997,327.823,-2755.802,589.582,694.622,23.36,-262.705,711.189,1226.053,982.188,487.37,500.276,885.387,1078.431,642.405,353.942,454.339,-103.441,-684.934,827.282,892.305,455.538,1152.918,824.656,319.914,378.846,661.404,1477.701
289.55,-652.5,88.782,-23.026,865.37,263.179,550.418,107.142,-804.026,-110.506,166.994,-204.927,819.47,8.016,705.015,-64.396,1342.043,568.816,26.967,-548.956,1254.528,401.522,149.088,634.39,646.015,-768.987,299.763,411.587,-155.3,-278.473,509.455,153.444,729.062,304.528,460.684,880.784,400.07,609.649,348.472,-277.152,-141.874,625.711,-134.188,781.495,84.153,1322.171,-540.697,616.484,-79.067,203.364,888.307,671.735,-248.249,22.643,974.825,-85.548,532.204,553.944,303.159,533.319,308.08,371.19,1334.001,300.046,194.313,226.392,697.683,192.14,1054.92,382.278,265.513,882.22,688.182,328.098,40.978,14.627,595.42,-90.476,1722.809,-443.679,166.822,643.898,372.352,1209.616,-885.782,591.239,-149.864,645.352,265.457,227.169,-121.174,256.85,339.777,419.561,434.831,672.29,-109.363,595.395,778.409,667.336,1086.021
289.61,230.0,377.956,-209.79,626.559,634.726,-1093.048,378.916,154.52,-34.204,190.851,835.677,300.65,-961.98,-128.672,-179.771,1024.686,1409.909,167.193,73.014,-143.297,-32.556,528.586,214.174,352.865,116.842,-373.341,258.946,1174.284,341.266,613.537,-268.528,-208.304,469.137,403.098,224.998,402.829,543.442,724.601,108.089,781.698,290.509,187.304,313.719,291.73,1108.373,270.348,-39.41,1106.94,273.976,611.065,733.829,620.622,571.731,-603.598,-396.374,1067.255,434.018,683.537,599.267,-77.74,115.098,-43.218,69.241,580.04,687.885,-116.28,538.575,265.187,-370.605,134.215,307.751,-503.691,-67.377,503.443,392.014,8.756,356.067,-385.442,1007.034,175.602,1205.472,1026.167,317.084,391.392,352.978,-105.786,1146.31,-280.204,289.125,162.55,-197.804,-147.729,310.239,233.685,825.619,617.753,779.05,953.034,649.54,1525.177
289.67,165.0,322.15,-7.675,283.117,10.321,804.857,799.644,149.282,52.622,-463.873,228.88,308.632,1205.147,-166.201,279.047,744.982,814.135,1094.847,-451.604,-219.002,415.087,92.164,-111.428,662.301,353.245,179.858,411.587,359.642,289.394,317.724,202.766,-104.152,524.007,-120.655,828.65,-182.101,-270.342,472.927,302.096,-136.31,997.227,726.853,-39.215,137.45,5.626,532.248,712.194,-160.958,618.565,554.485,79.028,662.937,-597.204,436.404,-74.142,-267.525,431.163,757.897,217.915,308.08,-273.357,1126.554,-31.736,875.86,365.711,-34.884,-480.35,163.192,358.933,320.949,47.204,-90.782,-357.392,-362.947,-14.627,823.08,326.881,365.002,399.895,357.058,64.684,768.159,-155.606,82.398,-2.941,772.826,188.596,203.517,-88.508,930.97,549.128,593.87,1152.315,396.377,1474.32,-529.08,1460.348,586.027,1984.212,2094.893
289.72,540.0,-76.098,-33.259,-81.941,606.344,-314.154,300.52,322.134,149.973,-233.262,-7.984,-417.717,432.891,131.353,721.767,1051.581,121.312,1591.034,-343.436,-410.966,260.447,390.34,-224.68,461.439,-255.423,545.024,-280.752,626.648,939.165,969.607,-224.686,-315.196,502.059,-392.188,271.644,764.272,342.065,392.723,626.365,125.183,438.557,567.504,364.138,-92.568,573.878,354.832,-106.97,-330.388,895.366,175.398,527.792,231.323,70.759,178.529,-94.103,802.576,-602.486,120.12,424.361,682.384,8.632,28.812,89.437,1131.078,626.933,465.122,780.206,603.227,455.231,-531.025,155.719,494.906,32.224,579.545,40.957,753.031,726.727,-157.681,-411.57,266.33,852.651,606.904,-305.34,326.651,-411.808,802.211,1264.182,271.356,-120.96,-168.461,97.426,889.328,62.048,914.033,315.504,1090.674,-293.254,1018.148,628.779,1899.053
289.78,-330.0,126.831,465.63,-425.454,-193.514,-168.76,932.918,191.185,82.38,599.059,-5.323,-164.958,793.633,442.31,340.76,-373.836,1272.423,825.18,-397.52,78.408,21.704,260.227,-177.886,548.299,38.042,283.412,735.951,400.51,57.333,30.129,21.921,433.052,-672.156,-308.841,395.118,99.328,-8.276,-237.846,-210.636,879.062,-712.305,444.499,86.833,1130.452,-903.014,681.503,292.759,785.024,-152.523,53.751,595.53,5.642,733.061,1280.875,439.149,139.455,865.181,177.319,177.773,-95.015,187.034,544.549,326.012,548.138,864.935,360.47,-334.79,-110.737,119.644,131.297,483.064,-582.759,266.58,400.998,333.505,607.095,58.372,-449.682,-154.704,219.503,582.155,29.319,593.064,38.256,220.611,781.642,1326.065,194.668,1239.105,588.137,-581.604,106.365,655.933,334.258,1403.553,118.23,-2.962,769.53,975.794,1166.138
289.83,635.0,332.297,-130.479,-704.273,908.226,288.191,836.229,699.267,-132.365,609.662,-287.43,516.16,-58.788,836.368,1376.455,890.213,787.177,622.93,557.069,-730.006,306.567,875.555,-23.348,-27.143,641.275,-1040.996,741.403,217.965,294.854,405.373,126.044,528.981,853.227,-2.899,112.499,-607.003,477.236,1167.106,-460.073,-459.004,818.453,595.46,596.625,437.594,-236.303,346.384,14.075,400.983,432.148,-316.848,-414.895,-544.455,673.624,830.302,741.42,369.982,374.055,-234.519,-1055.168,-348.39,279.112,25.931,1889.714,403.128,563.079,-250.003,-125.182,-507.061,84.626,475.588,879.0,749.68,934.494,787.361,863.016,469.915,735.482,365.002,248.11,670.215,593.915,-938.209,775.094,-553.246,650.068,111.663,391.926,176.971,185.866,-664.979,-41.332,-236.366,531.838,502.866,1264.967,1300.532,651.677,-71.034,1513.627,1982.137
289.89,102.5,281.564,657.511,-875.233,701.811,197.32,501.738,123.092,-413.24,714.497,739.867,255.419,350.054,144.756,421.254,602.44,781.785,253.487,124.394,348.781,461.208,515.032,186.639,684.016,92.387,-2159.245,864.061,326.947,308.505,336.897,65.762,-241.194,186.558,393.356,-120.73,430.42,289.652,901.603,218.95,0.0,662.025,511.593,-8.403,636.756,301.005,377.361,-39.41,-443.341,-124.278,240.465,95.962,321.595,220.767,388.23,781.342,-239.065,896.59,840.837,203.579,141.084,172.647,852.838,337.552,-5.8,-194.465,-40.698,602.621,632.369,283.061,303.443,1193.295,342.627,366.181,204.89,462.226,574.989,119.662,-134.321,534.166,52.681,643.898,724.18,460.946,450.248,23.532,755.195,1140.416,41.293,-138.662,265.992,490.082,342.731,546.611,464.412,504.217,-830.567,515.417,665.94,1692.109,2088.959
289.94,-275.0,-514.933,-163.738,-895.183,534.099,145.394,512.19,-34.047,-679.218,994.753,665.348,561.39,80.165,343.125,673.47,1218.328,-261.494,1086.757,94.648,56.778,662.891,-89.453,399.768,485.869,576.061,-2772.199,261.672,-103.533,128.316,416.329,131.524,328.9,738.0,747.637,524.08,91.05,278.618,298.691,1061.494,280.966,326.822,430.521,417.358,446.01,357.267,-422.419,639.004,256.968,64.963,234.807,381.026,502.14,860.427,240.873,248.09,-8.538,251.274,203.059,633.674,417.492,644.547,1218.752,-51.931,362.525,179.953,497.099,754.005,795.561,423.132,612.721,1275.712,-193.277,621.043,395.144,362.759,107.993,758.831,271.561,-402.814,5.853,890.873,331.305,-217.261,241.309,611.829,-182.187,1122.735,374.589,-76.707,-490.607,-126.949,-298.413,883.441,147.902,698.828,1087.718,-174.768,879.04,1611.062,1450.996
290.0,232.5,464.201,309.567,-720.964,1305.575,-524.455,540.936,1068.543,-849.28,1322.919,723.898,-1173.332,873.798,-501.285,1274.496,906.35,649.691,188.767,-156.845,213.594,662.891,159.931,563.741,209.005,-586.93,-2952.998,288.929,-512.217,248.442,-243.771,238.387,594.761,-137.175,927.663,332.009,485.602,377.927,362.301,1280.444,255.93,569.844,656.963,81.231,283.314,430.409,230.923,588.334,-796.319,771.088,155.595,270.952,843.482,124.535,470.41,664.426,-284.601,-339.791,634.917,-266.659,930.0,650.302,121.011,-161.563,994.769,174.148,-1061.059,628.822,-183.591,1351.104,163.392,976.011,58.569,946.211,-20.489,251.591,338.572,107.987,753.364,455.355,111.215,1161.369,932.346,364.059,-200.11,620.654,1093.123,1161.044,893.704,625.453,186.194,-705.601,121.138,1128.677,449.622,822.671,399.027,-65.168,1299.322,1370.307,943.592
290.05,-262.5,319.613,667.745,-309.417,1091.42,-106.449,-120.208,167.615,-842.391,1571.494,188.959,532.123,-82.837,42.891,238.8,373.836,1010.929,377.534,613.857,-289.299,662.891,-216.856,626.256,290.435,720.076,-2774.78,-128.11,147.126,-737.135,68.475,101.383,-104.152,219.48,801.156,535.055,-358.683,234.48,862.884,354.755,-55.637,620.124,72.685,831.914,70.127,461.353,495.639,329.354,-138.367,567.724,299.874,722.539,530.35,441.535,733.953,-151.136,796.884,222.72,223.079,762.703,195.789,900.64,700.134,484.69,-139.21,789.471,-29.07,387.192,122.394,140.071,1196.265,357.578,1373.436,41.012,-283.918,681.637,-359.003,-303.532,306.602,-417.408,342.424,635.078,627.428,223.133,211.881,1100.116,758.134,704.288,132.728,1088.643,-109.352,123.997,70.91,839.121,-316.51,26.538,526.124,47.395,-295.973,1069.671,1465.832
