sol,target,scan,point,mean,amplitude,fwhm,snr,min_ID,peak_ID,master_ID
861,Dragons_Egg_Lake,detail_1,68,1138.628107369948,3786.1530516151142,84.0295840806361,22.13269088885413,unidentified,327,861_Dragons_Egg_Lake_detail_1_f327
861,Dragons_Egg_Lake,detail_1,69,995.3281849510606,2952.9993604744486,47.02673398875907,25.29955167299702,pyroxene,328,861_Dragons_Egg_Lake_detail_1_f328
861,Dragons_Egg_Lake,detail_1,69,1012.2138682121324,27166.03947854578,30.27271686908848,232.7425561743845,sulf1_v1,329,861_Dragons_Egg_Lake_detail_1_f329
861,Dragons_Egg_Lake,detail_1,69,1056.968659810962,828.9683008539441,30.0,7.10211002530028,lo-carb,330,861_Dragons_Egg_Lake_detail_1_f330
861,Dragons_Egg_Lake,detail_1,69,1127.818253663062,3585.1512887893805,81.94748660687686,30.71545544515996,sulf_v3,331,861_Dragons_Egg_Lake_detail_1_f331
861,Dragons_Egg_Lake,detail_1,69,1153.5417681086726,1437.896947686599,61.88082005144945,12.319050459461344,unidentified,332,861_Dragons_Egg_Lake_detail_1_f332
861,Dragons_Egg_Lake,detail_1,70,984.4307407971392,1416.6660677137002,81.93848392339702,7.518760321379849,pyroxene,333,861_Dragons_Egg_Lake_detail_1_f333
861,Dragons_Egg_Lake,detail_1,70,1010.9497444814702,5601.57230218504,30.0,29.72957461385376,sulf1_v1,334,861_Dragons_Egg_Lake_detail_1_f334
861,Dragons_Egg_Lake,detail_1,70,1040.64578024659,1132.0503804026096,40.00000045890163,6.008201703956004,sulf2_v1,335,861_Dragons_Egg_Lake_detail_1_f335
861,Dragons_Egg_Lake,detail_1,70,1087.7865888561453,3923.646684097232,34.08362664164874,20.82421515969129,hi-carb,336,861_Dragons_Egg_Lake_detail_1_f336
861,Dragons_Egg_Lake,detail_1,70,1126.6857675451145,1312.6001258050585,85.10781650035773,6.966444646809853,sulf_v3,337,861_Dragons_Egg_Lake_detail_1_f337
861,Dragons_Egg_Lake,detail_1,71,984.8938267140668,1857.0431510710864,49.60325729376278,9.951847328236124,pyroxene,338,861_Dragons_Egg_Lake_detail_1_f338
861,Dragons_Egg_Lake,detail_1,71,1012.0288095075524,27734.595474923637,33.62114266648953,148.6289964331922,sulf1_v1,339,861_Dragons_Egg_Lake_detail_1_f339
861,Dragons_Egg_Lake,detail_1,71,1061.0011127871292,1690.4868983960744,30.0,9.059276578208683,lo-carb,340,861_Dragons_Egg_Lake_detail_1_f340
861,Dragons_Egg_Lake,detail_1,71,1106.9396021756097,3142.4538532462366,40.96337539252438,16.840330805181573,unidentified,341,861_Dragons_Egg_Lake_detail_1_f341
861,Dragons_Egg_Lake,detail_1,71,1146.0174655975754,4244.274991782851,64.62911076502971,22.744962448994116,unidentified,342,861_Dragons_Egg_Lake_detail_1_f342
861,Dragons_Egg_Lake,detail_1,72,997.7405633442568,2737.0103111938524,77.52304273511271,18.001424244336807,pyroxene,343,861_Dragons_Egg_Lake_detail_1_f343
861,Dragons_Egg_Lake,detail_1,72,1013.1262675275042,45043.22692243039,32.33291296933284,296.25107141482516,sulf1_v1,344,861_Dragons_Egg_Lake_detail_1_f344
861,Dragons_Egg_Lake,detail_1,72,1071.6442256698613,1403.0651408880606,39.2428140602422,9.228014501907111,lo-carb,345,861_Dragons_Egg_Lake_detail_1_f345
861,Dragons_Egg_Lake,detail_1,72,1141.1026857621996,7481.149764523589,73.05233593105592,49.203815636290905,unidentified,346,861_Dragons_Egg_Lake_detail_1_f346
861,Dragons_Egg_Lake,detail_1,72,1168.5802992731406,1061.8468997609716,30.833556102079967,6.983808737203256,unidentified,347,861_Dragons_Egg_Lake_detail_1_f347
861,Dragons_Egg_Lake,detail_1,73,965.1778465766448,525.6630425189693,30.0,3.520797328957954,phosphate,348,861_Dragons_Egg_Lake_detail_1_f348
861,Dragons_Egg_Lake,detail_1,73,1001.0234914834516,6237.535298865827,33.450190939214735,41.777899230447154,pyroxene,349,861_Dragons_Egg_Lake_detail_1_f349
861,Dragons_Egg_Lake,detail_1,73,1017.8364680815664,23831.030889627404,30.0,159.61599563942497,sulf1_v1,350,861_Dragons_Egg_Lake_detail_1_f350
861,Dragons_Egg_Lake,detail_1,73,1067.841397967876,795.4578527215239,35.17257210188846,5.327834861168704,lo-carb,351,861_Dragons_Egg_Lake_detail_1_f351
861,Dragons_Egg_Lake,detail_1,73,1146.8270694396845,4152.964323622284,79.84722506267748,27.81581453358378,unidentified,352,861_Dragons_Egg_Lake_detail_1_f352
861,Dragons_Egg_Lake,detail_1,74,996.4370916214908,2670.4789646977174,57.31433726283859,17.711326549407755,pyroxene,353,861_Dragons_Egg_Lake_detail_1_f353
861,Dragons_Egg_Lake,detail_1,74,1013.2291476047936,39091.45920029415,30.0,259.264951471966,sulf1_v1,354,861_Dragons_Egg_Lake_detail_1_f354
861,Dragons_Egg_Lake,detail_1,74,1113.9222350875218,7058.882064604414,88.01273589504476,46.816382743579545,unidentified,355,861_Dragons_Egg_Lake_detail_1_f355
861,Dragons_Egg_Lake,detail_1,74,1165.4693111715317,1311.8819139623288,81.12353281852249,8.700749670604104,unidentified,356,861_Dragons_Egg_Lake_detail_1_f356
861,Dragons_Egg_Lake,detail_1,75,963.1159731453344,577.9116071541793,84.41952067179335,5.874767703127944,phosphate,357,861_Dragons_Egg_Lake_detail_1_f357
861,Dragons_Egg_Lake,detail_1,75,1002.307279413237,14479.789840944592,30.0,147.1944855452039,pyroxene,358,861_Dragons_Egg_Lake_detail_1_f358
861,Dragons_Egg_Lake,detail_1,75,1019.5943042348864,23012.484714318543,30.0,233.93370248114144,sulf1_v1,359,861_Dragons_Egg_Lake_detail_1_f359
861,Dragons_Egg_Lake,detail_1,75,1080.989555271737,1807.8356643805644,43.96164171020078,18.37757615903421,hi-carb,360,861_Dragons_Egg_Lake_detail_1_f360
861,Dragons_Egg_Lake,detail_1,75,1134.2274528103324,5492.817599883857,89.69548345030881,55.83730632072506,sulf_v3,361,861_Dragons_Egg_Lake_detail_1_f361
861,Dragons_Egg_Lake,detail_1,76,1001.7223155133362,14018.526571767212,36.96735954844204,99.47018004297357,pyroxene,362,861_Dragons_Egg_Lake_detail_1_f362
861,Dragons_Egg_Lake,detail_1,76,1016.6550663024384,45310.09871480102,30.0,321.50338010580214,sulf1_v1,363,861_Dragons_Egg_Lake_detail_1_f363
861,Dragons_Egg_Lake,detail_1,76,1094.388092460658,2252.6445398248343,30.0,15.98391648380994,hi-carb,364,861_Dragons_Egg_Lake_detail_1_f364
861,Dragons_Egg_Lake,detail_1,76,1109.746721873022,5616.915413818311,87.52913984511757,39.85551438935765,unidentified,365,861_Dragons_Egg_Lake_detail_1_f365
861,Dragons_Egg_Lake,detail_1,76,1151.2580058573026,5549.0051513388225,67.17726038161304,39.373648766674826,unidentified,366,861_Dragons_Egg_Lake_detail_1_f366
861,Dragons_Egg_Lake,detail_1,77,990.6359347627302,8518.658626687602,40.90338410539106,47.22929580276902,pyroxene,367,861_Dragons_Egg_Lake_detail_1_f367
861,Dragons_Egg_Lake,detail_1,77,1012.4190553027177,94153.4799115865,30.0,522.0073662387721,sulf1_v1,368,861_Dragons_Egg_Lake_detail_1_f368
861,Dragons_Egg_Lake,detail_1,77,1064.532145133279,1739.7440206474537,30.0,9.645519156600724,lo-carb,369,861_Dragons_Egg_Lake_detail_1_f369
861,Dragons_Egg_Lake,detail_1,77,1142.5574930983844,12731.20377526776,76.55797991870885,70.5845621215197,unidentified,370,861_Dragons_Egg_Lake_detail_1_f370
861,Dragons_Egg_Lake,detail_1,77,1159.1413410525226,1903.325810417426,68.77449305178675,10.552452169832238,unidentified,371,861_Dragons_Egg_Lake_detail_1_f371
861,Dragons_Egg_Lake,detail_1,78,965.8131870538268,1503.6081995183097,34.60457381574598,8.623194447827114,phosphate,372,861_Dragons_Egg_Lake_detail_1_f372
861,Dragons_Egg_Lake,detail_1,78,1001.318944811035,20099.73723731501,30.0,115.27201208607674,pyroxene,373,861_Dragons_Egg_Lake_detail_1_f373
861,Dragons_Egg_Lake,detail_1,78,1017.6474963231152,51059.653521790235,30.0,292.8271612898425,sulf1_v1,374,861_Dragons_Egg_Lake_detail_1_f374
861,Dragons_Egg_Lake,detail_1,78,1059.2390298546843,1570.305733799475,30.0,9.005704870077642,lo-carb,375,861_Dragons_Egg_Lake_detail_1_f375
861,Dragons_Egg_Lake,detail_1,78,1144.4925946934752,9864.837935048128,80.33540347402538,56.574854897354825,unidentified,376,861_Dragons_Egg_Lake_detail_1_f376
861,Dragons_Egg_Lake,detail_1,79,963.919510814158,871.3109748586462,39.190924732073505,6.902967494876291,phosphate,377,861_Dragons_Egg_Lake_detail_1_f377
861,Dragons_Egg_Lake,detail_1,79,998.1020514402796,8756.416024676437,30.0,69.37276923404004,pyroxene,378,861_Dragons_Egg_Lake_detail_1_f378
861,Dragons_Egg_Lake,detail_1,79,1018.7799809708048,28722.224387583698,30.0,227.55203027277224,sulf1_v1,379,861_Dragons_Egg_Lake_detail_1_f379
861,Dragons_Egg_Lake,detail_1,79,1062.660716699785,1190.027830075738,30.0,9.428004083551995,lo-carb,380,861_Dragons_Egg_Lake_detail_1_f380
861,Dragons_Egg_Lake,detail_1,79,1141.6882812697145,5187.117637646682,84.58290741890076,41.09497696913949,unidentified,381,861_Dragons_Egg_Lake_detail_1_f381
861,Dragons_Egg_Lake,detail_1,80,1136.0154878911449,334.0570032967229,30.0,2.360487469061007,unidentified,382,861_Dragons_Egg_Lake_detail_1_f382
861,Dragons_Egg_Lake,detail_1,81,954.81680020791,806.8206848804832,30.0,7.060303724145611,phosphate,383,861_Dragons_Egg_Lake_detail_1_f383
861,Dragons_Egg_Lake,detail_1,81,992.6327175855284,4513.793339618871,30.0,39.499175619742054,pyroxene,384,861_Dragons_Egg_Lake_detail_1_f384
861,Dragons_Egg_Lake,detail_1,81,1017.3330827576956,41710.07876216809,30.0,364.9953824158154,sulf1_v1,385,861_Dragons_Egg_Lake_detail_1_f385
861,Dragons_Egg_Lake,detail_1,81,1060.1933235343731,986.8530757430474,30.0,8.63572609926988,lo-carb,386,861_Dragons_Egg_Lake_detail_1_f386
861,Dragons_Egg_Lake,detail_1,81,1146.6971271483865,6244.256434055383,84.95308918822477,54.64206332589509,unidentified,387,861_Dragons_Egg_Lake_detail_1_f387
861,Dragons_Egg_Lake,detail_1,82,984.4394558849698,610.0482003039277,87.21848199072349,4.50275688822757,pyroxene,388,861_Dragons_Egg_Lake_detail_1_f388
861,Dragons_Egg_Lake,detail_1,82,1011.258708802738,22565.889019150352,35.6000824176244,166.55849844214998,sulf1_v1,389,861_Dragons_Egg_Lake_detail_1_f389
861,Dragons_Egg_Lake,detail_1,82,1073.9547051592474,945.556926408622,38.807670365421345,6.979141912846489,lo-carb,390,861_Dragons_Egg_Lake_detail_1_f390
861,Dragons_Egg_Lake,detail_1,82,1131.6951564103338,3908.775075440452,46.440410856152155,28.85061194624168,sulf_v3,391,861_Dragons_Egg_Lake_detail_1_f391
861,Dragons_Egg_Lake,detail_1,82,1169.7199162461434,2314.982279940027,44.39217271064127,17.086850517600997,unidentified,392,861_Dragons_Egg_Lake_detail_1_f392
861,Dragons_Egg_Lake,detail_1,83,1000.3102773738055,2980.828042154279,31.30637421183876,21.900238187664662,pyroxene,393,861_Dragons_Egg_Lake_detail_1_f393
861,Dragons_Egg_Lake,detail_1,83,1016.9751677760862,13261.477302515385,30.0,97.43249444053768,sulf1_v1,394,861_Dragons_Egg_Lake_detail_1_f394
861,Dragons_Egg_Lake,detail_1,83,1071.7213308749522,529.6588359775288,37.624698576907,3.891420270498356,lo-carb,395,861_Dragons_Egg_Lake_detail_1_f395
861,Dragons_Egg_Lake,detail_1,83,1130.69473609117,3190.6267400250645,41.61193994100697,23.4416358764463,sulf_v3,396,861_Dragons_Egg_Lake_detail_1_f396
861,Dragons_Egg_Lake,detail_1,83,1169.7732090167815,1194.638584829494,30.0,8.777047580722686,unidentified,397,861_Dragons_Egg_Lake_detail_1_f397
861,Dragons_Egg_Lake,detail_1,84,952.4692505379172,1126.2370604602113,30.0,7.061781826052062,phosphate,398,861_Dragons_Egg_Lake_detail_1_f398
861,Dragons_Egg_Lake,detail_1,84,993.6035285437392,4922.37315219629,30.0,30.864483586628005,pyroxene,399,861_Dragons_Egg_Lake_detail_1_f399
861,Dragons_Egg_Lake,detail_1,84,1018.1023070036988,41775.394007491224,30.0,261.94193792354616,sulf1_v1,400,861_Dragons_Egg_Lake_detail_1_f400
861,Dragons_Egg_Lake,detail_1,84,1061.08576903362,1352.6314403061265,30.0,8.48132995960657,lo-carb,401,861_Dragons_Egg_Lake_detail_1_f401
861,Dragons_Egg_Lake,detail_1,84,1142.674743169284,6527.787485066993,83.84498870319386,40.9308241086822,unidentified,402,861_Dragons_Egg_Lake_detail_1_f402
861,Dragons_Egg_Lake,detail_1,85,963.3864005653908,708.5745213270379,77.0729128308668,5.06593837368639,phosphate,403,861_Dragons_Egg_Lake_detail_1_f403
861,Dragons_Egg_Lake,detail_1,85,997.6675423860626,4546.543732433784,30.0,32.505417099451634,pyroxene,404,861_Dragons_Egg_Lake_detail_1_f404
861,Dragons_Egg_Lake,detail_1,85,1014.4315019310606,32863.533737854355,30.531319416217567,234.9571310378712,sulf1_v1,405,861_Dragons_Egg_Lake_detail_1_f405
861,Dragons_Egg_Lake,detail_1,85,1064.550016464529,1321.2776022475234,38.19464938566683,9.44644593624716,lo-carb,406,861_Dragons_Egg_Lake_detail_1_f406
861,Dragons_Egg_Lake,detail_1,85,1137.3008181106457,5354.071609751114,80.48385234685352,38.27882037376335,unidentified,407,861_Dragons_Egg_Lake_detail_1_f407
861,Dragons_Egg_Lake,detail_1,86,708.6495892689879,1368.9380009259887,30.0,8.800917162150487,unidentified,408,861_Dragons_Egg_Lake_detail_1_f408
861,Dragons_Egg_Lake,detail_1,86,963.4439404410656,1725.1211617163744,34.592169516799274,11.09082254175766,phosphate,409,861_Dragons_Egg_Lake_detail_1_f409
861,Dragons_Egg_Lake,detail_1,86,1012.0288593316752,933.9635783995276,83.91682281817232,6.004461911642325,sulf1_v1,410,861_Dragons_Egg_Lake_detail_1_f410
861,Dragons_Egg_Lake,detail_1,86,1013.0012872640896,17058.753143255377,30.0,109.67090781453273,sulf1_v1,411,861_Dragons_Egg_Lake_detail_1_f411
861,Dragons_Egg_Lake,detail_1,86,1140.0952255351813,2510.072301145471,75.0262461214523,16.13728187722658,unidentified,412,861_Dragons_Egg_Lake_detail_1_f412
861,Dragons_Egg_Lake,detail_1,87,954.1441664193444,604.490700119439,32.08637867088932,3.0247941139897665,phosphate,413,861_Dragons_Egg_Lake_detail_1_f413
861,Dragons_Egg_Lake,detail_1,87,995.9592019255688,3424.80081146313,30.0,17.137265029973488,pyroxene,414,861_Dragons_Egg_Lake_detail_1_f414
861,Dragons_Egg_Lake,detail_1,87,1015.7350062473296,22909.943883149743,30.06276209641059,114.63842768117838,sulf1_v1,415,861_Dragons_Egg_Lake_detail_1_f415
861,Dragons_Egg_Lake,detail_1,87,1055.9993957520776,747.1603736499073,41.14354378231028,3.738694904613237,lo-carb,416,861_Dragons_Egg_Lake_detail_1_f416
861,Dragons_Egg_Lake,detail_1,87,1141.865113682392,4118.779080568046,70.77854311257711,20.60984348851817,unidentified,417,861_Dragons_Egg_Lake_detail_1_f417
861,Dragons_Egg_Lake,detail_1,88,996.4080797027784,6670.495588768456,32.21095370100307,52.85537592077766,pyroxene,418,861_Dragons_Egg_Lake_detail_1_f418
861,Dragons_Egg_Lake,detail_1,88,1014.9798207455908,47315.918367371305,30.0,374.9197670642593,sulf1_v1,419,861_Dragons_Egg_Lake_detail_1_f419
861,Dragons_Egg_Lake,detail_1,88,1071.561477082431,1576.1473654607137,41.19724624699752,12.489006311351163,lo-carb,420,861_Dragons_Egg_Lake_detail_1_f420
861,Dragons_Egg_Lake,detail_1,88,1122.6381490011668,4891.351908732689,36.5296509985634,38.75787645106765,sulf_v3,421,861_Dragons_Egg_Lake_detail_1_f421
861,Dragons_Egg_Lake,detail_1,88,1156.6879148523683,6185.379951332398,59.844054138844704,49.01143823421298,unidentified,422,861_Dragons_Egg_Lake_detail_1_f422
861,Dragons_Egg_Lake,detail_1,89,986.7059318030256,716.719533649195,30.0,3.2215827148467637,pyroxene,423,861_Dragons_Egg_Lake_detail_1_f423
861,Dragons_Egg_Lake,detail_1,89,1020.0423910992928,5480.261361554088,30.0,24.63322742905274,sulf2_v1,424,861_Dragons_Egg_Lake_detail_1_f424
861,Dragons_Egg_Lake,detail_1,89,1085.9011571596063,512.9039879269237,30.0,2.305452194763419,hi-carb,425,861_Dragons_Egg_Lake_detail_1_f425
861,Dragons_Egg_Lake,detail_1,89,1105.629205528899,870.7633378741838,84.81915636324995,3.9139942283068727,unidentified,426,861_Dragons_Egg_Lake_detail_1_f426
861,Dragons_Egg_Lake,detail_1,89,1162.5754620302855,448.39736566914087,30.0,2.015501370902465,unidentified,427,861_Dragons_Egg_Lake_detail_1_f427
861,Dragons_Egg_Lake,detail_1,90,942.4963285222848,355.9862067836629,30.0,2.120213921467081,unidentified,428,861_Dragons_Egg_Lake_detail_1_f428
861,Dragons_Egg_Lake,detail_1,90,997.767651492427,825.5398392818412,35.15569659281669,4.916822693174591,pyroxene,429,861_Dragons_Egg_Lake_detail_1_f429
861,Dragons_Egg_Lake,detail_1,90,1022.6230117225496,9977.167882602016,30.0,59.422892905405206,sulf2_v1,430,861_Dragons_Egg_Lake_detail_1_f430
861,Dragons_Egg_Lake,detail_1,90,1083.8600774958818,1054.9170989900583,41.1625469438586,6.282967925865812,hi-carb,431,861_Dragons_Egg_Lake_detail_1_f431
861,Dragons_Egg_Lake,detail_1,90,1148.792911607753,1471.0449805277838,71.38724665080169,8.761378916893513,unidentified,432,861_Dragons_Egg_Lake_detail_1_f432
861,Dragons_Egg_Lake,detail_1,91,998.0593906248516,2479.4342505793397,74.97581131525178,17.46650057644576,pyroxene,433,861_Dragons_Egg_Lake_detail_1_f433
861,Dragons_Egg_Lake,detail_1,91,1012.132959749482,56829.12228632895,30.0,400.335639850559,sulf1_v1,434,861_Dragons_Egg_Lake_detail_1_f434
861,Dragons_Egg_Lake,detail_1,91,1125.281921270839,4402.0859153568335,30.0,31.01071793300353,sulf_v3,435,861_Dragons_Egg_Lake_detail_1_f435
861,Dragons_Egg_Lake,detail_1,91,1132.611792768994,5113.5396992731885,90.0,36.022590267987184,sulf_v3,436,861_Dragons_Egg_Lake_detail_1_f436
861,Dragons_Egg_Lake,detail_1,91,1159.7915188907327,3298.541455281138,31.312713523704772,23.236742904812363,unidentified,437,861_Dragons_Egg_Lake_detail_1_f437
861,Dragons_Egg_Lake,detail_1,92,700.0,811.7773347190597,49.05359832818859,4.601691338706088,unidentified,438,861_Dragons_Egg_Lake_detail_1_f438
861,Dragons_Egg_Lake,detail_1,92,963.0141029297828,841.0186782815483,30.0,4.767450632109126,phosphate,439,861_Dragons_Egg_Lake_detail_1_f439
861,Dragons_Egg_Lake,detail_1,92,1001.5593329352248,2476.2812200862654,30.0,14.037201280835374,pyroxene,440,861_Dragons_Egg_Lake_detail_1_f440
861,Dragons_Egg_Lake,detail_1,92,1022.8280295969446,10480.381871137504,30.0,59.40974257360406,sulf2_v1,441,861_Dragons_Egg_Lake_detail_1_f441
861,Dragons_Egg_Lake,detail_1,92,1137.832498352074,2207.157215760262,66.41260697738929,12.511628261266573,unidentified,442,861_Dragons_Egg_Lake_detail_1_f442
861,Dragons_Egg_Lake,detail_1,93,993.663190087818,1536.3487001319374,52.154011015081785,7.699218958404568,pyroxene,443,861_Dragons_Egg_Lake_detail_1_f443
861,Dragons_Egg_Lake,detail_1,93,1013.1284109838848,15757.904208942897,30.0,78.96876198729973,sulf1_v1,444,861_Dragons_Egg_Lake_detail_1_f444
861,Dragons_Egg_Lake,detail_1,93,1053.473969159854,906.4925467995618,40.00000007650439,4.542773786557873,1050,445,861_Dragons_Egg_Lake_detail_1_f445
861,Dragons_Egg_Lake,detail_1,93,1129.5193351095545,3711.2773376786126,58.40366177559844,18.598601239222944,sulf_v3,446,861_Dragons_Egg_Lake_detail_1_f446
861,Dragons_Egg_Lake,detail_1,94,993.9458893573768,3143.9505297449427,83.31366025394446,13.019887604901951,pyroxene,447,861_Dragons_Egg_Lake_detail_1_f447
861,Dragons_Egg_Lake,detail_1,94,1011.4151438423276,56418.711872424166,32.39871415372585,233.64403493076037,sulf1_v1,448,861_Dragons_Egg_Lake_detail_1_f448
861,Dragons_Egg_Lake,detail_1,94,1087.3424658103977,3196.7693967656555,63.240482886386154,13.23862377950828,hi-carb,449,861_Dragons_Egg_Lake_detail_1_f449
861,Dragons_Egg_Lake,detail_1,94,1126.0214694222368,2874.229707529366,30.0,11.90290603769089,sulf_v3,450,861_Dragons_Egg_Lake_detail_1_f450
861,Dragons_Egg_Lake,detail_1,94,1149.198637958788,8328.884601195865,62.79542203435825,34.491999907697725,unidentified,451,861_Dragons_Egg_Lake_detail_1_f451
861,Dragons_Egg_Lake,detail_1,95,961.1581702462462,591.9366906502983,68.37624411748416,4.894465790042769,phosphate,452,861_Dragons_Egg_Lake_detail_1_f452
861,Dragons_Egg_Lake,detail_1,95,996.0702900644112,3555.443082260227,44.02311854454118,29.398404946733695,pyroxene,453,861_Dragons_Egg_Lake_detail_1_f453
861,Dragons_Egg_Lake,detail_1,95,1014.049630348055,37264.98132832198,30.0,308.12784400588424,sulf1_v1,454,861_Dragons_Egg_Lake_detail_1_f454
861,Dragons_Egg_Lake,detail_1,95,1059.808878361456,1225.026730046261,30.0,10.129210634860923,lo-carb,455,861_Dragons_Egg_Lake_detail_1_f455
861,Dragons_Egg_Lake,detail_1,95,1141.1538948128134,5975.377825446807,77.54255480744469,49.40778770969536,unidentified,456,861_Dragons_Egg_Lake_detail_1_f456
861,Dragons_Egg_Lake,detail_1,96,892.0259903770286,195.8285305145477,52.406702071194985,2.254019122888974,unidentified,457,861_Dragons_Egg_Lake_detail_1_f457
861,Dragons_Egg_Lake,detail_1,96,1090.055705943151,301.9279805487676,31.05356942424932,3.4752415294339127,hi-carb,458,861_Dragons_Egg_Lake_detail_1_f458
861,Dragons_Egg_Lake,detail_1,96,1134.6511257220727,178.93073399034293,30.0,2.059522660089776,sulf_v3,459,861_Dragons_Egg_Lake_detail_1_f459
861,Dragons_Egg_Lake,detail_1,97,967.5982380387956,328.5298973961403,68.67499390276498,3.421764640681322,phosphate,460,861_Dragons_Egg_Lake_detail_1_f460
861,Dragons_Egg_Lake,detail_1,97,1009.51315787475,20111.455294436375,30.0,209.4685054376242,sulf1_v1,461,861_Dragons_Egg_Lake_detail_1_f461
861,Dragons_Egg_Lake,detail_1,97,1124.8178982809773,2510.2393586458006,61.38542219688302,26.14510382506719,sulf_v3,462,861_Dragons_Egg_Lake_detail_1_f462
861,Dragons_Egg_Lake,detail_1,97,1162.1759830772062,1591.4630632997068,30.0,16.575697006908978,unidentified,463,861_Dragons_Egg_Lake_detail_1_f463
861,Dragons_Egg_Lake,detail_1,97,1197.708833683066,575.0774616275247,30.0,5.989651899099737,unidentified,464,861_Dragons_Egg_Lake_detail_1_f464
861,Dragons_Egg_Lake,detail_1,98,1200.0,414.0314398406808,30.0,2.799794117635902,unidentified,465,861_Dragons_Egg_Lake_detail_1_f465
861,Dragons_Egg_Lake,detail_1,0,700.0,3425.49267347123,30.0,30.489391679608175,unidentified,1,861_Dragons_Egg_Lake_detail_1_f1
861,Dragons_Egg_Lake,detail_1,0,775.9265196938397,319.59642919124036,69.99999935752693,2.844642110748256,unidentified,2,861_Dragons_Egg_Lake_detail_1_f2
861,Dragons_Egg_Lake,detail_1,0,986.2346049946856,579.1312677144167,90.0,5.154692109546902,pyroxene,3,861_Dragons_Egg_Lake_detail_1_f3
861,Dragons_Egg_Lake,detail_1,0,1013.2499514007046,13788.525814243574,30.0,122.72797063344572,sulf1_v1,4,861_Dragons_Egg_Lake_detail_1_f4
861,Dragons_Egg_Lake,detail_1,0,1137.9303361280947,1925.455788738676,90.0,17.137965630249784,unidentified,5,861_Dragons_Egg_Lake_detail_1_f5
861,Dragons_Egg_Lake,detail_1,1,701.4498568398798,612.3059077750823,30.0,3.052081858409002,unidentified,6,861_Dragons_Egg_Lake_detail_1_f6
861,Dragons_Egg_Lake,detail_1,1,1011.0667452809244,2056.9231123450422,40.000000084888654,10.25287790892349,sulf1_v1,7,861_Dragons_Egg_Lake_detail_1_f7
861,Dragons_Egg_Lake,detail_1,2,700.0,891.6867222938657,37.81522194026318,5.793744126300397,unidentified,8,861_Dragons_Egg_Lake_detail_1_f8
861,Dragons_Egg_Lake,detail_1,2,791.9457053916437,403.8904317636782,90.0,2.6242824505449516,unidentified,9,861_Dragons_Egg_Lake_detail_1_f9
861,Dragons_Egg_Lake,detail_1,2,941.001432249266,615.6044033560127,54.51503175121182,3.999896271745904,unidentified,10,861_Dragons_Egg_Lake_detail_1_f10
861,Dragons_Egg_Lake,detail_1,2,1015.2997122374549,3051.150062187048,34.9712775176836,19.824880543002465,sulf1_v1,11,861_Dragons_Egg_Lake_detail_1_f11
861,Dragons_Egg_Lake,detail_1,2,1095.8461241463033,1049.338901399059,90.0,6.818090865858723,hi-carb,12,861_Dragons_Egg_Lake_detail_1_f12
861,Dragons_Egg_Lake,detail_1,3,700.0,486.5065333525591,88.15697904943768,2.8195772529455376,unidentified,13,861_Dragons_Egg_Lake_detail_1_f13
861,Dragons_Egg_Lake,detail_1,3,984.389181861457,1043.8099973057865,57.37489720745233,6.049462284749514,pyroxene,14,861_Dragons_Egg_Lake_detail_1_f14
861,Dragons_Egg_Lake,detail_1,3,1019.3160704023812,10569.200104969435,30.0,61.254421379384866,sulf1_v1,15,861_Dragons_Egg_Lake_detail_1_f15
861,Dragons_Egg_Lake,detail_1,3,1092.9038511434478,1351.5720165349785,73.83186629540693,7.833115184042389,hi-carb,16,861_Dragons_Egg_Lake_detail_1_f16
861,Dragons_Egg_Lake,detail_1,3,1169.6917641432087,1380.5573706452471,68.19476762586109,8.00110151005265,unidentified,17,861_Dragons_Egg_Lake_detail_1_f17
861,Dragons_Egg_Lake,detail_1,4,700.0,1142.2516261732767,49.36163373397597,8.846120879196073,unidentified,18,861_Dragons_Egg_Lake_detail_1_f18
861,Dragons_Egg_Lake,detail_1,4,969.6777977293888,2420.7227631253904,30.0,18.747188173738067,phosphate,19,861_Dragons_Egg_Lake_detail_1_f19
861,Dragons_Egg_Lake,detail_1,4,1011.4687649792758,84081.71088084929,30.0,651.1673620228897,sulf1_v1,20,861_Dragons_Egg_Lake_detail_1_f20
861,Dragons_Egg_Lake,detail_1,4,1123.6497812913235,2343.721203224943,30.0,18.150852750650927,sulf_v3,21,861_Dragons_Egg_Lake_detail_1_f21
861,Dragons_Egg_Lake,detail_1,4,1143.184154547735,11248.238324404218,77.09846221841194,87.11152045284216,unidentified,22,861_Dragons_Egg_Lake_detail_1_f22
861,Dragons_Egg_Lake,detail_1,5,700.0,696.6160729401424,31.219610193751567,5.007234123480025,unidentified,23,861_Dragons_Egg_Lake_detail_1_f23
861,Dragons_Egg_Lake,detail_1,5,960.8395072984785,465.7185561163462,90.0,3.3475567629114864,phosphate,24,861_Dragons_Egg_Lake_detail_1_f24
861,Dragons_Egg_Lake,detail_1,5,1012.2268261955616,5919.344586103589,34.13058028178873,42.54789022463661,sulf1_v1,25,861_Dragons_Egg_Lake_detail_1_f25
861,Dragons_Egg_Lake,detail_1,5,1139.733383141412,1111.1332594517403,77.93571925322594,7.986758544025736,unidentified,26,861_Dragons_Egg_Lake_detail_1_f26
861,Dragons_Egg_Lake,detail_1,6,709.5728671921551,358.23250334078784,90.0,2.6746621227445746,unidentified,27,861_Dragons_Egg_Lake_detail_1_f27
